t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1684714772,4167,0.808404,0.000000,0.000000,0.000000,events/second
1684714802,4199,0.809896,0.000000,0.000000,0.000000,events/second
1684714832,4215,0.808303,0.000000,0.000000,0.000000,events/second
1684714862,4247,0.809779,0.000000,0.000000,0.000000,events/second
1684714892,4263,0.808205,0.000000,0.000000,0.000000,events/second
1684714922,4295,0.809666,0.000000,0.000000,0.000000,events/second
1684714952,4311,0.808110,0.000000,0.000000,0.000000,events/second
1684714982,4343,0.809554,0.000000,0.000000,0.000000,events/second
1684715012,4359,0.808017,0.000000,0.000000,0.000000,events/second
1684715042,4392,0.809631,0.000000,0.000000,0.000000,events/second
1684715072,4408,0.808110,0.000000,0.000000,0.000000,events/second
1684715102,4440,0.809523,0.000000,0.000000,0.000000,events/second
1684715132,4456,0.808020,0.000000,0.000000,0.000000,events/second
1684715162,4488,0.809418,0.000000,0.000000,0.000000,events/second
1684715192,4504,0.807931,0.000000,0.000000,0.000000,events/second
1684715222,4536,0.809315,0.000000,0.000000,0.000000,events/second
1684715252,4552,0.807844,0.000000,0.000000,0.000000,events/second
1684715282,4584,0.809213,0.000000,0.000000,0.000000,events/second
1684715312,4600,0.807758,0.000000,0.000000,0.000000,events/second
1684715342,4632,0.809112,0.000000,0.000000,0.000000,events/second
1684715372,4648,0.807673,0.000000,0.000000,0.000000,events/second
1684715402,4680,0.809015,0.000000,0.000000,0.000000,events/second
1684715432,4696,0.807590,0.000000,0.000000,0.000000,events/second
1684715462,4728,0.808919,0.000000,0.000000,0.000000,events/second
1684715492,4744,0.807510,0.000000,0.000000,0.000000,events/second
1684715522,4776,0.808826,0.000000,0.000000,0.000000,events/second
1684715552,4792,0.807432,0.000000,0.000000,0.000000,events/second
1684715582,4824,0.808734,0.000000,0.000000,0.000000,events/second
1684715612,4840,0.807354,0.000000,0.000000,0.000000,events/second
1684715642,4873,0.808809,0.000000,0.000000,0.000000,events/second
1684715672,4889,0.807443,0.000000,0.000000,0.000000,events/second
1684715702,4921,0.808721,0.000000,0.000000,0.000000,events/second
1684715732,4937,0.807368,0.000000,0.000000,0.000000,events/second
1684715762,4969,0.808633,0.000000,0.000000,0.000000,events/second
1684715792,4985,0.807294,0.000000,0.000000,0.000000,events/second
1684715823,5017,0.808546,0.000000,0.000000,0.000000,events/second
1684715853,5033,0.807221,0.000000,0.000000,0.000000,events/second
1684715883,5065,0.808463,0.000000,0.000000,0.000000,events/second
1684715913,5081,0.807151,0.000000,0.000000,0.000000,events/second
1684715943,5113,0.808381,0.000000,0.000000,0.000000,events/second
1684715973,5129,0.807080,0.000000,0.000000,0.000000,events/second
1684716003,5161,0.808299,0.000000,0.000000,0.000000,events/second
1684716033,5177,0.807011,0.000000,0.000000,0.000000,events/second
1684716063,5209,0.808218,0.000000,0.000000,0.000000,events/second
1684716093,5225,0.806943,0.000000,0.000000,0.000000,events/second
1684716123,5257,0.808140,0.000000,0.000000,0.000000,events/second
1684716153,5273,0.806877,0.000000,0.000000,0.000000,events/second
1684716183,5305,0.808062,0.000000,0.000000,0.000000,events/second
1684716213,5321,0.806811,0.000000,0.000000,0.000000,events/second
1684716243,5354,0.808137,0.000000,0.000000,0.000000,events/second
1684716273,5370,0.806897,0.000000,0.000000,0.000000,events/second
1684716303,5402,0.808061,0.000000,0.000000,0.000000,events/second
1684716333,5418,0.806833,0.000000,0.000000,0.000000,events/second
1684716363,5450,0.807986,0.000000,0.000000,0.000000,events/second
1684716393,5466,0.806768,0.000000,0.000000,0.000000,events/second
